Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
6807,31,services,married,secondary,no,-309,yes,no,unknown,26,may,269,1,-1,0,unknown
6808,33,technician,single,secondary,no,1746,yes,no,unknown,26,may,152,2,-1,0,unknown
6809,33,technician,married,secondary,no,95,yes,no,unknown,26,may,190,2,-1,0,unknown
6810,28,blue-collar,single,secondary,no,48,no,no,unknown,26,may,144,3,-1,0,unknown
6811,48,services,divorced,secondary,no,569,yes,yes,unknown,26,may,151,1,-1,0,unknown
6812,28,technician,married,secondary,no,930,yes,yes,unknown,26,may,112,1,-1,0,unknown
6813,33,blue-collar,married,secondary,no,320,yes,yes,unknown,26,may,167,3,-1,0,unknown
6814,29,blue-collar,married,primary,no,258,yes,no,unknown,26,may,130,1,-1,0,unknown
6815,40,unemployed,married,secondary,no,277,yes,no,unknown,26,may,228,2,-1,0,unknown
6816,28,management,married,tertiary,no,102,yes,no,unknown,26,may,314,2,-1,0,unknown
6817,59,retired,divorced,secondary,no,93,no,no,unknown,26,may,193,2,-1,0,unknown
6818,51,blue-collar,married,primary,no,21,no,no,unknown,26,may,153,1,-1,0,unknown
6819,47,services,married,secondary,no,2070,yes,yes,unknown,26,may,136,1,-1,0,unknown
6820,25,admin.,single,secondary,no,96,no,no,unknown,26,may,293,1,-1,0,unknown
6821,45,management,married,tertiary,no,2316,yes,no,unknown,26,may,97,3,-1,0,unknown
6822,59,retired,married,primary,no,174,yes,yes,unknown,26,may,145,1,-1,0,unknown
6823,33,services,divorced,secondary,no,-297,yes,no,unknown,26,may,162,2,-1,0,unknown
6824,34,blue-collar,married,unknown,no,-465,no,no,unknown,26,may,127,1,-1,0,unknown
6825,48,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,105,1,-1,0,unknown
6826,39,blue-collar,married,primary,no,519,yes,yes,unknown,26,may,117,1,-1,0,unknown
6827,47,technician,married,tertiary,no,192,yes,no,unknown,26,may,596,1,-1,0,unknown
6828,43,admin.,married,primary,no,314,yes,yes,unknown,26,may,134,1,-1,0,unknown
6829,31,services,divorced,secondary,no,-274,yes,no,unknown,26,may,283,1,-1,0,unknown
6830,29,services,married,secondary,no,283,no,yes,unknown,26,may,161,1,-1,0,unknown
6831,51,housemaid,married,secondary,yes,-1013,yes,no,unknown,26,may,664,1,-1,0,unknown
6832,32,blue-collar,married,primary,no,-376,yes,no,unknown,26,may,188,1,-1,0,unknown
6833,35,services,married,secondary,no,207,yes,no,unknown,26,may,312,1,-1,0,unknown
6834,34,admin.,single,secondary,no,66,yes,no,unknown,26,may,237,1,-1,0,unknown
6835,47,technician,divorced,secondary,no,1573,yes,no,unknown,26,may,130,1,-1,0,unknown
6836,33,blue-collar,married,secondary,no,5,yes,no,unknown,26,may,175,2,-1,0,unknown
6837,34,blue-collar,married,secondary,no,7216,yes,no,unknown,26,may,143,2,-1,0,unknown
6838,26,blue-collar,married,secondary,no,-330,yes,yes,unknown,26,may,87,2,-1,0,unknown
6839,32,management,single,tertiary,no,2619,yes,no,unknown,26,may,123,14,-1,0,unknown
6840,57,retired,married,tertiary,no,138,no,no,unknown,26,may,157,5,-1,0,unknown
6841,49,technician,divorced,secondary,no,-236,yes,no,unknown,26,may,204,2,-1,0,unknown
6842,30,technician,married,secondary,no,764,no,no,unknown,26,may,150,2,-1,0,unknown
6843,33,blue-collar,married,secondary,no,-45,yes,no,unknown,26,may,240,2,-1,0,unknown
6844,34,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,109,7,-1,0,unknown
6845,40,blue-collar,married,secondary,no,3311,yes,yes,unknown,26,may,243,6,-1,0,unknown
6846,29,technician,single,tertiary,no,1185,yes,no,unknown,26,may,536,1,-1,0,unknown
6847,28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,-1,0,unknown
6848,31,blue-collar,divorced,secondary,no,-452,yes,no,unknown,26,may,182,5,-1,0,unknown
6849,27,unemployed,single,tertiary,no,-446,yes,no,unknown,26,may,120,1,-1,0,unknown
6850,30,management,married,tertiary,no,265,yes,no,unknown,26,may,45,4,-1,0,unknown
6851,27,unemployed,married,secondary,no,293,yes,no,unknown,26,may,70,3,-1,0,unknown
6852,54,management,married,tertiary,no,-305,yes,no,unknown,26,may,280,3,-1,0,unknown
6853,35,blue-collar,married,primary,no,690,yes,no,unknown,26,may,880,3,-1,0,unknown
6854,33,blue-collar,married,primary,no,2720,yes,no,unknown,26,may,147,3,-1,0,unknown
6855,36,blue-collar,divorced,secondary,no,-140,yes,no,unknown,26,may,222,2,-1,0,unknown
6856,26,technician,single,secondary,no,1256,no,no,unknown,26,may,404,1,-1,0,unknown
6857,32,admin.,single,secondary,no,620,yes,no,unknown,26,may,1234,3,-1,0,unknown
6858,30,services,married,secondary,no,-95,yes,yes,unknown,26,may,306,3,-1,0,unknown
6859,39,technician,married,secondary,no,1,yes,no,unknown,26,may,506,2,-1,0,unknown
6860,29,technician,single,tertiary,no,354,yes,no,unknown,26,may,255,1,-1,0,unknown
6861,32,blue-collar,married,primary,no,494,yes,no,unknown,26,may,252,2,-1,0,unknown
6862,39,blue-collar,single,secondary,no,116,yes,no,unknown,26,may,182,3,-1,0,unknown
6863,44,management,divorced,tertiary,no,476,yes,yes,unknown,26,may,127,2,-1,0,unknown
6864,38,technician,divorced,tertiary,no,791,yes,no,unknown,26,may,89,2,-1,0,unknown
6865,51,services,married,secondary,no,53,yes,no,unknown,26,may,140,2,-1,0,unknown
6866,39,management,married,tertiary,no,-1026,yes,no,unknown,26,may,200,2,-1,0,unknown
6867,37,blue-collar,divorced,secondary,no,316,yes,no,unknown,26,may,642,2,-1,0,unknown
6868,41,technician,married,secondary,no,457,yes,yes,unknown,26,may,181,2,-1,0,unknown
6869,41,management,married,tertiary,no,-556,yes,yes,unknown,26,may,127,3,-1,0,unknown
6870,29,blue-collar,married,secondary,no,2,yes,yes,unknown,26,may,171,1,-1,0,unknown
6871,32,technician,single,secondary,no,0,yes,yes,unknown,26,may,916,2,-1,0,unknown
6872,29,blue-collar,married,secondary,no,484,yes,no,unknown,26,may,629,2,-1,0,unknown
6873,34,unemployed,married,secondary,no,200,yes,no,unknown,26,may,155,6,-1,0,unknown
6874,54,management,divorced,secondary,no,-415,yes,no,unknown,26,may,290,2,-1,0,unknown
6875,33,admin.,married,tertiary,no,899,yes,no,unknown,26,may,159,3,-1,0,unknown
6876,26,management,single,tertiary,no,205,no,no,unknown,26,may,111,1,-1,0,unknown
6877,52,blue-collar,married,primary,no,241,yes,no,unknown,26,may,729,2,-1,0,unknown
6878,35,technician,divorced,secondary,no,473,yes,yes,unknown,26,may,434,4,-1,0,unknown
6879,30,unemployed,married,secondary,no,529,yes,yes,unknown,26,may,107,3,-1,0,unknown
6880,30,blue-collar,married,secondary,no,187,yes,no,unknown,26,may,272,6,-1,0,unknown
6881,59,retired,divorced,primary,no,217,yes,no,unknown,26,may,574,3,-1,0,unknown
6882,24,blue-collar,married,secondary,no,984,yes,no,unknown,26,may,89,3,-1,0,unknown
6883,34,technician,divorced,secondary,no,27,yes,no,unknown,26,may,133,3,-1,0,unknown
6884,52,entrepreneur,divorced,secondary,no,-99,no,yes,unknown,26,may,91,3,-1,0,unknown
6885,32,blue-collar,divorced,secondary,no,3,yes,no,unknown,26,may,114,3,-1,0,unknown
6886,44,blue-collar,married,unknown,no,189,yes,no,unknown,26,may,175,3,-1,0,unknown
6887,29,management,single,tertiary,no,54,yes,yes,unknown,26,may,257,3,-1,0,unknown
6888,48,technician,married,secondary,no,302,yes,no,unknown,26,may,208,3,-1,0,unknown
6889,34,management,married,tertiary,no,2287,yes,no,unknown,26,may,895,4,-1,0,unknown
6890,37,blue-collar,married,primary,no,-88,yes,no,unknown,26,may,225,1,-1,0,unknown
6891,35,management,married,secondary,no,291,yes,no,unknown,26,may,327,1,-1,0,unknown
6892,45,blue-collar,divorced,secondary,no,77,yes,no,unknown,26,may,99,3,-1,0,unknown
6893,31,services,married,secondary,no,-68,yes,no,unknown,26,may,293,4,-1,0,unknown
6894,38,entrepreneur,divorced,tertiary,no,504,yes,no,unknown,26,may,68,3,-1,0,unknown
6895,31,admin.,divorced,secondary,no,-579,yes,no,unknown,26,may,150,1,-1,0,unknown
6896,26,blue-collar,single,secondary,no,381,yes,no,unknown,26,may,504,2,-1,0,unknown
6897,37,admin.,married,secondary,no,-498,yes,yes,unknown,26,may,175,1,-1,0,unknown
6898,39,technician,married,secondary,no,501,no,no,unknown,26,may,289,1,-1,0,unknown
6899,34,services,married,secondary,no,-196,yes,yes,unknown,26,may,16,1,-1,0,unknown
6900,29,management,married,secondary,no,5284,yes,no,unknown,26,may,321,1,-1,0,unknown
6901,53,blue-collar,single,secondary,no,105,yes,no,unknown,26,may,239,3,-1,0,unknown
6902,49,admin.,divorced,secondary,no,283,yes,no,unknown,26,may,614,2,-1,0,unknown
6903,34,blue-collar,divorced,secondary,no,-566,yes,no,unknown,26,may,248,2,-1,0,unknown
6904,31,technician,married,secondary,no,-576,yes,no,unknown,26,may,93,2,-1,0,unknown
6905,28,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,245,3,-1,0,unknown
6906,33,admin.,married,secondary,no,-167,yes,no,unknown,26,may,121,1,-1,0,unknown
6907,33,services,married,secondary,no,0,yes,no,unknown,26,may,192,6,-1,0,unknown
6908,24,technician,single,secondary,no,-256,yes,no,unknown,26,may,110,2,-1,0,unknown
6909,34,management,single,tertiary,no,1640,yes,no,unknown,26,may,160,3,-1,0,unknown
6910,48,management,divorced,tertiary,no,1492,yes,no,unknown,26,may,249,2,-1,0,unknown
6911,42,blue-collar,married,unknown,no,0,no,no,unknown,26,may,270,2,-1,0,unknown
6912,34,unemployed,single,secondary,no,1928,yes,no,unknown,26,may,140,2,-1,0,unknown
6913,35,technician,married,secondary,no,23,yes,no,unknown,26,may,147,1,-1,0,unknown
6914,43,blue-collar,married,primary,no,-476,yes,no,unknown,26,may,16,1,-1,0,unknown
6915,35,services,married,secondary,no,437,yes,no,unknown,26,may,240,1,-1,0,unknown
6916,59,technician,married,secondary,no,-247,yes,no,unknown,26,may,131,1,-1,0,unknown
6917,42,blue-collar,married,secondary,no,-921,yes,no,unknown,26,may,115,2,-1,0,unknown
6918,35,technician,single,secondary,no,-158,no,no,unknown,26,may,349,2,-1,0,unknown
6919,54,technician,married,tertiary,no,-800,yes,no,unknown,26,may,445,2,-1,0,unknown
6920,50,services,married,secondary,no,517,yes,no,unknown,26,may,420,2,-1,0,unknown
6921,44,technician,married,secondary,no,-199,no,no,unknown,26,may,144,3,-1,0,unknown
6922,23,management,married,tertiary,no,175,yes,no,unknown,26,may,796,1,-1,0,unknown
6923,39,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126,2,-1,0,unknown
6924,56,retired,married,secondary,no,74,yes,no,unknown,26,may,152,2,-1,0,unknown
6925,27,technician,single,secondary,no,1693,yes,no,unknown,26,may,101,2,-1,0,unknown
6926,31,management,single,tertiary,no,-307,yes,yes,unknown,26,may,91,2,-1,0,unknown
6927,29,student,single,tertiary,no,0,no,no,unknown,26,may,52,3,-1,0,unknown
6928,43,blue-collar,married,secondary,no,607,yes,no,unknown,26,may,172,2,-1,0,unknown
6929,28,management,married,tertiary,no,328,no,no,unknown,26,may,471,1,-1,0,unknown
6930,46,blue-collar,married,secondary,no,494,yes,no,unknown,26,may,724,1,-1,0,unknown
6931,36,services,married,secondary,no,1746,yes,no,unknown,26,may,99,1,-1,0,unknown
6932,28,technician,single,tertiary,no,1050,yes,no,unknown,26,may,293,1,-1,0,unknown
6933,38,admin.,divorced,secondary,no,198,yes,no,unknown,26,may,431,2,-1,0,unknown
6934,31,technician,married,tertiary,no,-502,yes,yes,unknown,26,may,523,2,-1,0,unknown
6935,40,services,married,secondary,no,-626,yes,no,unknown,26,may,147,2,-1,0,unknown
6936,40,blue-collar,married,primary,no,104,yes,no,unknown,26,may,470,2,-1,0,unknown
6937,32,technician,married,secondary,no,-91,yes,no,unknown,26,may,95,2,-1,0,unknown
6938,39,management,married,tertiary,no,21111,yes,no,unknown,26,may,695,4,-1,0,unknown
6939,28,admin.,single,secondary,no,460,yes,no,unknown,26,may,741,6,-1,0,unknown
6940,41,unknown,married,primary,no,526,no,no,unknown,26,may,151,3,-1,0,unknown
6941,54,blue-collar,married,secondary,no,-69,yes,no,unknown,26,may,135,2,-1,0,unknown
6942,31,technician,married,secondary,no,1032,yes,no,unknown,26,may,70,6,-1,0,unknown
6943,41,admin.,divorced,secondary,no,-140,yes,no,unknown,26,may,472,3,-1,0,unknown
6944,38,technician,married,secondary,no,6,yes,no,unknown,26,may,113,4,-1,0,unknown
6945,30,unemployed,single,tertiary,no,306,no,no,unknown,26,may,372,14,-1,0,unknown
6946,57,services,divorced,secondary,no,1024,yes,no,unknown,26,may,360,6,-1,0,unknown
6947,30,technician,single,tertiary,no,975,yes,no,unknown,26,may,603,1,-1,0,unknown
6948,40,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown
6949,46,technician,married,unknown,no,626,yes,no,unknown,26,may,399,2,-1,0,unknown
6950,43,blue-collar,married,primary,no,-93,yes,no,unknown,26,may,402,2,-1,0,unknown
6951,35,blue-collar,married,primary,no,442,yes,no,unknown,26,may,129,3,-1,0,unknown
6952,38,unemployed,married,tertiary,no,1449,no,no,unknown,26,may,535,6,-1,0,unknown
6953,44,blue-collar,married,primary,no,-544,yes,yes,unknown,26,may,181,3,-1,0,unknown
6954,43,management,married,tertiary,no,-69,yes,no,unknown,26,may,48,2,-1,0,unknown
6955,37,services,married,secondary,no,1785,yes,no,unknown,26,may,912,4,-1,0,unknown
6956,35,technician,divorced,secondary,no,-94,yes,no,unknown,26,may,114,2,-1,0,unknown
6957,33,blue-collar,married,secondary,no,941,yes,no,unknown,26,may,218,2,-1,0,unknown
6958,43,admin.,married,secondary,yes,-204,yes,no,unknown,26,may,163,2,-1,0,unknown
6959,33,technician,married,tertiary,no,480,yes,no,unknown,26,may,169,4,-1,0,unknown
6960,31,management,divorced,tertiary,no,1145,yes,no,unknown,26,may,1272,4,-1,0,unknown
6961,32,technician,married,secondary,no,782,yes,no,unknown,26,may,116,4,-1,0,unknown
6962,28,blue-collar,married,secondary,no,339,yes,no,unknown,26,may,100,2,-1,0,unknown
6963,36,technician,married,secondary,no,4587,no,no,unknown,26,may,271,4,-1,0,unknown
6964,33,blue-collar,married,primary,no,1050,yes,no,unknown,26,may,304,4,-1,0,unknown
6965,37,blue-collar,married,secondary,yes,1147,yes,yes,unknown,26,may,114,2,-1,0,unknown
6966,39,blue-collar,married,primary,no,879,yes,no,unknown,26,may,102,2,-1,0,unknown
6967,45,blue-collar,married,secondary,no,0,yes,no,unknown,26,may,112,2,-1,0,unknown
6968,44,admin.,married,secondary,no,0,no,no,unknown,26,may,85,3,-1,0,unknown
6969,53,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,2,-1,0,unknown
6970,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown
6971,59,management,married,primary,no,252,yes,yes,unknown,26,may,103,2,-1,0,unknown
6972,27,admin.,married,secondary,no,953,yes,no,unknown,26,may,340,2,-1,0,unknown
6973,45,management,married,secondary,no,5888,yes,no,unknown,26,may,45,5,-1,0,unknown
6974,30,services,married,secondary,no,129,yes,no,unknown,26,may,1446,7,-1,0,unknown
6975,40,blue-collar,married,secondary,no,5880,yes,no,unknown,26,may,125,6,-1,0,unknown
6976,33,management,married,tertiary,no,403,yes,no,unknown,26,may,114,2,-1,0,unknown
6977,30,admin.,married,secondary,no,1265,yes,yes,unknown,26,may,414,2,-1,0,unknown
6978,26,admin.,married,tertiary,no,685,yes,no,unknown,26,may,346,2,-1,0,unknown
6979,45,management,divorced,tertiary,no,-901,yes,no,unknown,26,may,86,3,-1,0,unknown
6980,33,management,single,secondary,no,99,yes,no,unknown,26,may,160,11,-1,0,unknown
6981,28,technician,single,secondary,no,541,yes,no,unknown,26,may,157,3,-1,0,unknown
6982,44,blue-collar,married,primary,no,3057,yes,no,unknown,26,may,98,4,-1,0,unknown
6983,58,blue-collar,married,secondary,no,343,yes,no,unknown,26,may,265,4,-1,0,unknown
6984,46,management,single,tertiary,no,479,yes,no,unknown,26,may,34,3,-1,0,unknown
6985,48,blue-collar,married,secondary,no,2697,yes,yes,unknown,26,may,79,5,-1,0,unknown
6986,24,management,single,tertiary,no,66,yes,no,unknown,26,may,109,2,-1,0,unknown
6987,35,technician,divorced,secondary,no,303,yes,yes,unknown,26,may,454,3,-1,0,unknown
6988,33,technician,married,secondary,no,168,yes,no,unknown,26,may,238,2,-1,0,unknown
6989,37,blue-collar,married,primary,no,-196,yes,no,unknown,26,may,166,2,-1,0,unknown
6990,33,management,single,secondary,no,0,yes,no,unknown,26,may,816,2,-1,0,unknown
6991,23,blue-collar,married,secondary,no,-213,yes,yes,unknown,26,may,87,2,-1,0,unknown
6992,33,admin.,single,secondary,no,4436,yes,no,unknown,26,may,81,6,-1,0,unknown
6993,31,blue-collar,married,secondary,no,27,yes,yes,unknown,26,may,109,5,-1,0,unknown
6994,29,technician,single,secondary,no,1612,yes,no,unknown,26,may,375,2,-1,0,unknown
6995,43,technician,divorced,secondary,no,87,yes,no,unknown,26,may,51,2,-1,0,unknown
6996,32,unemployed,married,primary,no,9894,yes,no,unknown,26,may,118,4,-1,0,unknown
6997,37,technician,married,secondary,no,4030,yes,no,unknown,26,may,178,5,-1,0,unknown
6998,26,blue-collar,single,secondary,no,339,yes,no,unknown,26,may,165,5,-1,0,unknown
6999,49,technician,married,secondary,no,-215,yes,no,unknown,26,may,155,2,-1,0,unknown
7000,39,management,single,tertiary,no,26,yes,yes,unknown,26,may,304,4,-1,0,unknown
7001,27,self-employed,married,secondary,no,-220,yes,no,unknown,26,may,138,2,-1,0,unknown
7002,33,technician,single,secondary,no,440,yes,no,unknown,26,may,250,2,-1,0,unknown
7003,46,management,divorced,tertiary,no,25,no,no,unknown,26,may,103,2,-1,0,unknown
7004,31,services,single,secondary,no,0,yes,no,unknown,26,may,223,2,-1,0,unknown
7005,54,retired,married,secondary,no,-152,yes,yes,unknown,26,may,14,11,-1,0,unknown
7006,59,services,married,secondary,no,-22,yes,no,unknown,26,may,748,3,-1,0,unknown
7007,24,blue-collar,married,secondary,no,685,yes,no,unknown,26,may,896,3,-1,0,unknown
7008,33,blue-collar,married,secondary,no,-367,yes,yes,unknown,26,may,221,2,-1,0,unknown
7009,28,technician,single,secondary,no,289,yes,no,unknown,26,may,83,1,-1,0,unknown
7010,34,services,married,secondary,no,1414,yes,no,unknown,26,may,192,4,-1,0,unknown
7011,53,management,married,primary,no,-421,yes,no,unknown,26,may,543,4,-1,0,unknown
7012,45,blue-collar,married,secondary,no,607,yes,no,unknown,26,may,398,7,-1,0,unknown
7013,28,technician,single,secondary,no,576,yes,yes,unknown,26,may,158,4,-1,0,unknown
7014,49,blue-collar,married,primary,no,365,no,no,unknown,26,may,59,2,-1,0,unknown
7015,35,blue-collar,married,secondary,no,1209,yes,no,unknown,26,may,304,3,-1,0,unknown
7016,32,blue-collar,married,primary,no,5151,yes,yes,unknown,26,may,185,4,-1,0,unknown
7017,43,services,married,primary,no,448,yes,no,unknown,26,may,118,6,-1,0,unknown
7018,29,self-employed,married,secondary,no,0,no,no,unknown,26,may,469,2,-1,0,unknown
7019,54,management,single,tertiary,no,1464,yes,yes,unknown,26,may,425,4,-1,0,unknown
7020,39,entrepreneur,married,tertiary,no,36,yes,no,unknown,26,may,488,3,-1,0,unknown
7021,32,technician,single,secondary,no,4110,yes,no,unknown,26,may,232,3,-1,0,unknown
7022,26,services,single,secondary,no,901,yes,no,unknown,26,may,764,2,-1,0,unknown
7023,31,unemployed,married,secondary,no,314,yes,no,unknown,26,may,149,7,-1,0,unknown
7024,52,blue-collar,divorced,secondary,no,306,yes,no,unknown,26,may,63,3,-1,0,unknown
7025,32,technician,married,tertiary,no,1037,yes,no,unknown,26,may,125,3,-1,0,unknown
7026,41,blue-collar,married,primary,no,-571,yes,yes,unknown,26,may,207,4,-1,0,unknown
7027,40,technician,married,secondary,no,96,yes,yes,unknown,26,may,29,2,-1,0,unknown
7028,45,blue-collar,married,secondary,no,-376,yes,no,unknown,26,may,162,4,-1,0,unknown
7029,37,blue-collar,married,primary,no,445,yes,no,unknown,26,may,159,2,-1,0,unknown
7030,34,blue-collar,married,primary,no,60,yes,no,unknown,26,may,23,10,-1,0,unknown
7031,31,blue-collar,single,secondary,no,823,no,no,unknown,26,may,174,3,-1,0,unknown
7032,42,admin.,divorced,secondary,no,-551,yes,yes,unknown,26,may,147,6,-1,0,unknown
